120,701,B-0701,J. GULDAGER-IP AQQ.,0,5H,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,5J,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,5K,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,5L,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,5M,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,0,5N,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,1,1A,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,1,1B,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,1,1C,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,1,1D,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,1,1E,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,1,1F,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,1,1G,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,1,1H,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,1,1J,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,1,1K,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,1,1L,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,1,1M,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,2,2A,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,2,2B,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,2,2C,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,2,2D,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,2,2E,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,2,2F,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,2,2G,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,2,2H,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,4,4A,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,4,4B,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,4,4C,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,4,4D,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,4,4E,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,4,4F,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,4,4G,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,4,4H,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,5,,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,5,ANTI,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,5,N,,3952,ILULISSAT
120,701,B-0701,J. GULDAGER-IP AQQ.,5,O,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,6,,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,6,6A,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,6,6B,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,6,6C,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,6,6D,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,6,6E,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,6,6F,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,6,6G,,3952,ILULISSAT
120,700,B-0700,J. GULDAGER-IP AQQ.,6,6H,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,7,0071,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,7,7A,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,7,7B,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,7,7C,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,7,7D,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,7,7E,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,7,7F,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,7,7G,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,7,7H,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,7,7J,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,7,7K,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,7,7L,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,7,7M,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,8,8A,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,8,8B,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,8,8C,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,8,8D,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,8,8E,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,8,8F,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,8,8G,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,8,8H,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,9,9A,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,9,9B,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,9,9C,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,9,9D,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,9,9E,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,9,9F,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,9,9G,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,9,9H,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,9,9J,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,9,9K,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,9,9L,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,9,9M,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,10,10A,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,10,10B,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,10,10C,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,10,10D,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,10,10E,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,10,10F,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,10,10G,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,10,10H,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,11,,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,11,11A,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,11,11B,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,11,11C,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,11,11D,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,11,11E,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,11,11F,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,11,11G,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,11,11H,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,11,11J,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,11,11K,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,11,11L,,3952,ILULISSAT
120,600,B-0600,J. GULDAGER-IP AQQ.,11,11M,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,12,,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,12,12A,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,12,12B,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,12,12C,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,12,12D,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,12,12E,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,12,12F,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,12,12G,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,12,12H,,3952,ILULISSAT
120,500,B-0500,J. GULDAGER-IP AQQ.,12,ANTI,,3952,ILULISSAT
120,949,B-0949,J. PETERSEN-IP AQQ.,0,Net 11,,3952,ILULISSAT
120,949,B-0949,J. PETERSEN-IP AQQ.,11,,,3952,ILULISSAT
120,949,B-0949,J. PETERSEN-IP AQQ.,11,ANTI,,3952,ILULISSAT
120,924,B-0924,J. PETERSEN-IP AQQ.,109,,,3952,ILULISSAT
120,925,B-0925,J. PETERSEN-IP AQQ.,111,,,3952,ILULISSAT
120,926,B-0926,J. PETERSEN-IP AQQ.,113,,,3952,ILULISSAT
120,927,B-0927,J. PETERSEN-IP AQQ.,115,,,3952,ILULISSAT
120,928,B-0928,J. PETERSEN-IP AQQ.,117,,,3952,ILULISSAT
120,929,B-0929,J. PETERSEN-IP AQQ.,119,,,3952,ILULISSAT
120,930,B-0930,J. PETERSEN-IP AQQ.,121,,,3952,ILULISSAT
120,931,B-0931,J. PETERSEN-IP AQQ.,123,,,3952,ILULISSAT
120,932,B-0932,J. PETERSEN-IP AQQ.,125,,,3952,ILULISSAT
120,933,B-0933,J. PETERSEN-IP AQQ.,127,,,3952,ILULISSAT
120,934,B-0934,J. PETERSEN-IP AQQ.,129,,,3952,ILULISSAT
120,935,B-0935,J. PETERSEN-IP AQQ.,131,,,3952,ILULISSAT
120,936,B-0936,J. PETERSEN-IP AQQ.,133,,,3952,ILULISSAT
120,937,B-0937,J. PETERSEN-IP AQQ.,135,,,3952,ILULISSAT
120,1174,B-1174,J. SVERDRUP-IP AQQ.,0,,,3952,ILULISSAT
120,1174,B-1174,J. SVERDRUP-IP AQQ.,0,ANTI,,3952,ILULISSAT
120,1644,B-1644,J. SVERDRUP-IP AQQ.,0,,,3952,ILULISSAT
120,1700,B-1700,J. SVERDRUP-IP AQQ.,0,,,3952,ILULISSAT
120,1768,B-1768,J. SVERDRUP-IP AQQ.,0,,,3952,ILULISSAT
120,1793,B-1793,J. SVERDRUP-IP AQQ.,0,63,,3952,ILULISSAT
120,1793,B-1793,J. SVERDRUP-IP AQQ.,0,BYGGE,,3952,ILULISSAT
120,1854,B-1854,J. SVERDRUP-IP AQQ.,0,Gl. kulpla,,3952,ILULISSAT
120,9219,B-9219,J. SVERDRUP-IP AQQ.,0,,,3952,ILULISSAT
120,9220,B-9220,J. SVERDRUP-IP AQQ.,0,,,3952,ILULISSAT
120,1074,B-1074,J. SVERDRUP-IP AQQ.,1,,,3952,ILULISSAT
120,214,B-0214,J. SVERDRUP-IP AQQ.,3,,,3952,ILULISSAT
120,214,B-0214,J. SVERDRUP-IP AQQ.,3,BYGGESTRØM,,3952,ILULISSAT
120,1057,B-1057,J. SVERDRUP-IP AQQ.,5,,,3952,ILULISSAT
120,639,B-0639,J. SVERDRUP-IP AQQ.,7,,,3952,ILULISSAT
120,639,B-0639,J. SVERDRUP-IP AQQ.,7,byggestrøm,,3952,ILULISSAT
120,638,B-0638,J. SVERDRUP-IP AQQ.,9,,,3952,ILULISSAT
120,1600,B-1600,J. SVERDRUP-IP AQQ.,10,,,3952,ILULISSAT
120,1600,B-1600,J. SVERDRUP-IP AQQ.,10,BYGGE,,3952,ILULISSAT
120,747,B-0747,J. SVERDRUP-IP AQQ.,11,,,3952,ILULISSAT
120,1312,B-1312,J. SVERDRUP-IP AQQ.,12,,,3952,ILULISSAT
120,1313,B-1313,J. SVERDRUP-IP AQQ.,12,,,3952,ILULISSAT
120,799,B-0799,J. SVERDRUP-IP AQQ.,13,,,3952,ILULISSAT
120,1236,B-1236,J. SVERDRUP-IP AQQ.,14,,,3952,ILULISSAT
120,720,B-0720,J. SVERDRUP-IP AQQ.,15,,,3952,ILULISSAT
120,983,B-0983,J. SVERDRUP-IP AQQ.,16,,,3952,ILULISSAT
120,547,B-0547,J. SVERDRUP-IP AQQ.,17,,,3952,ILULISSAT
120,716,B-0716,J. SVERDRUP-IP AQQ.,19,,,3952,ILULISSAT
120,1195,B-1195,J. SVERDRUP-IP AQQ.,20,,,3952,ILULISSAT
120,1235,B-1235,J. SVERDRUP-IP AQQ.,20,,,3952,ILULISSAT
120,1235,B-1235,J. SVERDRUP-IP AQQ.,20,20A,,3952,ILULISSAT
120,1018,B-1018,J. SVERDRUP-IP AQQ.,21,,,3952,ILULISSAT
120,1018,B-1018,J. SVERDRUP-IP AQQ.,21,Anti,,3952,ILULISSAT
120,953,B-0953,J. SVERDRUP-IP AQQ.,22,,,3952,ILULISSAT
120,1316,B-1316,J. SVERDRUP-IP AQQ.,22,,,3952,ILULISSAT
120,1017,B-1017,J. SVERDRUP-IP AQQ.,23,,,3952,ILULISSAT
120,985,B-0985,J. SVERDRUP-IP AQQ.,24,,,3952,ILULISSAT
120,1016,B-1016,J. SVERDRUP-IP AQQ.,25,,,3952,ILULISSAT
120,1199,B-1199,J. SVERDRUP-IP AQQ.,26,,,3952,ILULISSAT
120,1015,B-1015,J. SVERDRUP-IP AQQ.,27,,,3952,ILULISSAT
120,1015,B-1015,J. SVERDRUP-IP AQQ.,27,ANTI,,3952,ILULISSAT
120,1150,B-1150,J. SVERDRUP-IP AQQ.,28,,,3952,ILULISSAT
120,1207,B-1207,J. SVERDRUP-IP AQQ.,30,,,3952,ILULISSAT
120,436,B-0436,J. SVERDRUP-IP AQQ.,32,,,3952,ILULISSAT
120,1026,B-1026,J. SVERDRUP-IP AQQ.,34,,,3952,ILULISSAT
120,1193,B-1193,J. SVERDRUP-IP AQQ.,36,,,3952,ILULISSAT
120,1169,B-1169,J. SVERDRUP-IP AQQ.,40,,,3952,ILULISSAT
120,1203,B-1203,J. SVERDRUP-IP AQQ.,42,A,,3952,ILULISSAT
120,1203,B-1203,J. SVERDRUP-IP AQQ.,42,B,,3952,ILULISSAT
120,1202,B-1202,J. SVERDRUP-IP AQQ.,44,,,3952,ILULISSAT
120,1173,B-1173,J. SVERDRUP-IP AQQ.,49,,,3952,ILULISSAT
120,1173,B-1173,J. SVERDRUP-IP AQQ.,49,ANTI,,3952,ILULISSAT
120,1073,B-1073,J. SVERDRUP-IP AQQ.,50,,,3952,ILULISSAT
120,1073,B-1073,J. SVERDRUP-IP AQQ.,50,anti,,3952,ILULISSAT
120,9079,B-9079,J. SVERDRUP-IP AQQ.,53,,,3952,ILULISSAT
120,1896,B-1896,JENS OLSEN-IP AQQ.,0,,,3952,ILULISSAT
120,1897,B-1897,JENS OLSEN-IP AQQ.,0,,,3952,ILULISSAT
120,1897,B-1897,JENS OLSEN-IP AQQ.,33,,B,3952,ILULISSAT
120,1322,B-1322,JENS OLSEN-IP AQQ.,47,,,3952,ILULISSAT
120,1580,B-1580,JENS OLSEN-IP AQQ.,49,,,3952,ILULISSAT
120,9041,B-9041,JULIEFJELDET,0,,,3952,ILULISSAT
120,1839,B-1839,JØRGEN BRØNLUNDIP AQQ.,0,13,,3952,ILULISSAT
120,1839,B-1839,JØRGEN BRØNLUNDIP AQQ.,13,,,3952,ILULISSAT
120,1765,B-1765,KANGILINEQ,0,,,3952,ILULISSAT
120,9226,B-9226,KANGILINEQ,0,,,3952,ILULISSAT
120,337,B-0337,KANGILINEQ,1,,,3952,ILULISSAT
120,628,B-0628,KANGILINEQ,4,,,3952,ILULISSAT
120,503,B-0503,KANGILINEQ,5,,,3952,ILULISSAT
120,503,B-0503,KANGILINEQ,5,BYGGE,,3952,ILULISSAT
120,683,B-0683,KANGILINEQ,6,,,3952,ILULISSAT
120,563,B-0563,KANGILINEQ,7,,,3952,ILULISSAT
120,519,B-0519,KANGILINEQ,8,,,3952,ILULISSAT
120,870,B-0870,KONRAD CHEMNITZ-IP AQQ.,0,,,3952,ILULISSAT
120,870,B-0870,KONRAD CHEMNITZ-IP AQQ.,0,Net 8,,3952,ILULISSAT
120,986,B-0986,KONRAD CHEMNITZ-IP AQQ.,0,-1,,3952,ILULISSAT
120,986,B-0986,KONRAD CHEMNITZ-IP AQQ.,0,Net 9,,3952,ILULISSAT
120,1367,B-1367,KONRAD CHEMNITZ-IP AQQ.,0,TFM,,3952,ILULISSAT
120,9287,B-9287,KONRAD CHEMNITZ-IP AQQ.,0,,,3952,ILULISSAT
120,1215,B-1215,KONRAD CHEMNITZ-IP AQQ.,1,,,3952,ILULISSAT
120,1239,B-1239,KONRAD CHEMNITZ-IP AQQ.,4,,,3952,ILULISSAT
120,976,B-0976,KONRAD CHEMNITZ-IP AQQ.,5,,,3952,ILULISSAT
120,697,B-0697,KONRAD CHEMNITZ-IP AQQ.,7,,,3952,ILULISSAT
120,1092,B-1092,KONRAD CHEMNITZ-IP AQQ.,9,,,3952,ILULISSAT
120,1890,B-1890,KONRAD CHEMNITZ-IP AQQ.,11,,A,3952,ILULISSAT
120,1240,B-1240,KONRAD CHEMNITZ-IP AQQ.,13,,,3952,ILULISSAT
120,793,B-0793,KONRAD CHEMNITZ-IP AQQ.,15,,,3952,ILULISSAT
120,961,B-0961,KONRAD CHEMNITZ-IP AQQ.,16,,,3952,ILULISSAT
120,855,B-0855,KONRAD CHEMNITZ-IP AQQ.,18,,,3952,ILULISSAT
120,1499,B-1499,KONRAD CHEMNITZ-IP AQQ.,20,,,3952,ILULISSAT
120,1499,B-1499,KONRAD CHEMNITZ-IP AQQ.,20,TF0,,3952,ILULISSAT
120,958,B-0958,KONRAD CHEMNITZ-IP AQQ.,21,,,3952,ILULISSAT
120,794,B-0794,KONRAD CHEMNITZ-IP AQQ.,23,,,3952,ILULISSAT
120,984,B-0984,KONRAD CHEMNITZ-IP AQQ.,24,,,3952,ILULISSAT
120,1249,B-1249,KONRAD CHEMNITZ-IP AQQ.,25,,,3952,ILULISSAT
120,1078,B-1078,KONRAD CHEMNITZ-IP AQQ.,26,,,3952,ILULISSAT
120,986,B-0986,KONRAD CHEMNITZ-IP AQQ.,27,,,3952,ILULISSAT
120,986,B-0986,KONRAD CHEMNITZ-IP AQQ.,27,-2,,3952,ILULISSAT
120,986,B-0986,KONRAD CHEMNITZ-IP AQQ.,27,BYGGE,,3952,ILULISSAT
120,986,B-0986,KONRAD CHEMNITZ-IP AQQ.,27,TF,,3952,ILULISSAT
120,1516,B-1516,KONRAD CHEMNITZ-IP AQQ.,28,,,3952,ILULISSAT
120,1019,B-1019,KONRAD CHEMNITZ-IP AQQ.,30,,,3952,ILULISSAT
120,1019,B-1019,KONRAD CHEMNITZ-IP AQQ.,30,TRM,,3952,ILULISSAT
120,891,B-0891,KONRAD CHEMNITZ-IP AQQ.,32,,,3952,ILULISSAT
120,891,B-0891,KONRAD CHEMNITZ-IP AQQ.,32,TF0,,3952,ILULISSAT
120,1606,B-1606,KUSSANGAJANNGUAQ,7,BYGGESTRØM,,3952,ILULISSAT
120,1770,B-1770,KUSSANGAJANNGUAQ,17,A,A,3952,ILULISSAT
120,1816,B-1816,KUSSANGAJANNGUAQ,17,B,B,3952,ILULISSAT
120,9234,B-9234,KUSSANGAJAANGUAQ,0,,,3953,ILULISSAT
120,243,B-0243,KUSSANGAJAANNGUAQ,0,,,3952,ILULISSAT
120,448,B-0448,KUSSANGAJAANNGUAQ,0,13-15,,3952,ILULISSAT
120,798,B-0798,KUSSANGAJAANNGUAQ,0,,,3952,ILULISSAT
120,798,B-0798,KUSSANGAJAANNGUAQ,0,ANTI,,3952,ILULISSAT
120,1606,B-1606,KUSSANGAJAANNGUAQ,0,7,,3952,ILULISSAT
120,31,B-0031,KUSSANGAJAANNGUAQ,1,,,3952,ILULISSAT
120,249,B-0249,KUSSANGAJAANNGUAQ,3,,,3952,ILULISSAT
120,1168,B-1168,KUSSANGAJAANNGUAQ,4,,,3952,ILULISSAT
120,1168,B-1168,KUSSANGAJAANNGUAQ,4,TRM,,3952,ILULISSAT
120,490,B-0490,KUSSANGAJAANNGUAQ,5,,,3952,ILULISSAT
120,390,B-0390,KUSSANGAJAANNGUAQ,6,,,3952,ILULISSAT
120,1149,B-1149,KUSSANGAJAANNGUAQ,7,,,3952,ILULISSAT
120,1149,B-1149,KUSSANGAJAANNGUAQ,7,TFO,,3952,ILULISSAT
120,373,B-0373,KUSSANGAJAANNGUAQ,8,,,3952,ILULISSAT
120,449,B-0449,KUSSANGAJAANNGUAQ,10,,,3952,ILULISSAT
120,447,B-0447,KUSSANGAJAANNGUAQ,11,,,3952,ILULISSAT
120,374,B-0374,KUSSANGAJAANNGUAQ,12,,,3952,ILULISSAT
120,448,B-0448,KUSSANGAJAANNGUAQ,13,,,3952,ILULISSAT
120,1764,B-1764,KUSSANGAJAANNGUAQ,13,A,,3952,ILULISSAT
120,372,B-0372,KUSSANGAJAANNGUAQ,14,BYGGE,,3952,ILULISSAT
120,1775,B-1775,KUSSANGAJAANNGUAQ,14,,,3952,ILULISSAT
120,172,B-0172,KUSSANGAJAANNGUAQ,15,,,3952,ILULISSAT
120,428,B-0428,KUSSANGAJAANNGUAQ,16,,,3952,ILULISSAT
120,785,B-0785,KUSSANGAJAANNGUAQ,17,,,3952,ILULISSAT
120,785,B-0785,KUSSANGAJAANNGUAQ,17,BYGGE,,3952,ILULISSAT
120,450,B-0450,KUSSANGAJAANNGUAQ,18,,,3952,ILULISSAT
120,1099,B-1099,KUSSANGAJAANNGUAQ,19,,,3952,ILULISSAT
120,Bygge,B-ygge,Kussangajaannguaq,19,,,3952,ILULISSAT
120,452,B-0452,KUSSANGAJAANNGUAQ,20,,,3952,ILULISSAT
120,90,B-0090,KUSSANGAJAANNGUAQ,21,,,3952,ILULISSAT
120,248,B-0248,KUSSANGAJAANNGUAQ,22,,,3952,ILULISSAT
120,1234,B-1234,KUSSANGAJAANNGUAQ,23,,,3952,ILULISSAT
120,1234,B-1234,KUSSANGAJAANNGUAQ,23,TFO,,3952,ILULISSAT
120,1192,B-1192,KUSSANGAJAANNGUAQ,25,,,3952,ILULISSAT
120,1192,B-1192,KUSSANGAJAANNGUAQ,25,ANTI,,3952,ILULISSAT
120,853,B-0853,KUSSANGAJAANNGUAQ,26,,,3952,ILULISSAT
120,224,B-0224,KUSSANGAJAANNGUAQ,30,,,3952,ILULISSAT
120,243,B-0243,KUSSANGAJAANNGUAQ,32,,,3952,ILULISSAT
120,371,B-0371,KUSSANGAJAANNGUAQ,34,,,3952,ILULISSAT
120,1842,B-1842,KUSSANGAJAANNGUAQ,34,A,,3952,ILULISSAT
120,1842,B-1842,KUSSANGAJAANNGUAQ,34,B,,3952,ILULISSAT
120,1842,B-1842,KUSSANGAJAANNGUAQ,34,C,,3952,ILULISSAT
120,1842,B-1842,KUSSANGAJAANNGUAQ,34,D,,3952,ILULISSAT
120,1842,B-1842,KUSSANGAJAANNGUAQ,34,G,,3952,ILULISSAT
120,1842,B-1842,KUSSANGAJAANNGUAQ,34,H,,3952,ILULISSAT
120,1842,B-1842,KUSSANGAJAANNGUAQ,34,Teknikrum,,3952,ILULISSAT
120,456,B-0456,KUSSANGAJAANNGUAQ,36,,,3952,ILULISSAT
120,871,B-0871,KUSSANGAJAANNGUAQ,38,,,3952,ILULISSAT
120,370,B-0370,KUSSANGAJAANNGUAQ,40,,,3952,ILULISSAT
120,91,B-0091,KUSSANGAJAANNGUAQ,42,,,3952,ILULISSAT
120,543,B-0543,KUSSANGAJAANNGUAQ,44,,,3952,ILULISSAT
120,543,B-0543,KUSSANGAJAANNGUAQ,44,BYGGE,,3952,ILULISSAT
120,1847,B-1847,KUSSANGAJAANNGUAQ,46,A,,3952,ILULISSAT
120,1847,B-1847,KUSSANGAJAANNGUAQ,46,B,,3952,ILULISSAT
120,1847,B-1847,KUSSANGAJAANNGUAQ,46,C,,3952,ILULISSAT
120,1568,B-1568,KUSSANGAJAANNGUAQ,50,,,3952,ILULISSAT
120,1916,B-1916,KUSSANGAJAANNGUAQ,52,,,3952,ILULISSAT
120,518,B-0518,KUSSANGAJAANNGUAQ,54,,,3952,ILULISSAT
120,517,B-0517,KUSSANGAJAANNGUAQ,58,,,3952,ILULISSAT
120,947,B-0947,KUSSANGAJAANNGUAQ,60,,,3952,ILULISSAT
120,1342,B-1342,KUUNNGUARSUK,0,,,3952,ILULISSAT
120,1247,B-1247,KUUNNGUARSUK,11,,,3952,ILULISSAT
120,856,B-0856,KUUNNGUARSUUP QAAVA,1,B,,3952,ILULISSAT
120,857,B-0857,KUUNNGUARSUUP QAAVA,1,A,,3952,ILULISSAT
120,856,B-0856,KUUNNGUARSUUP QAAVA,2,A,,3952,ILULISSAT
120,856,B-0856,KUUNNGUARSUUP QAAVA,2,ANTI,,3952,ILULISSAT
120,869,B-0869,KUUNNGUARSUUP QAAVA,2,A,,3952,ILULISSAT
120,869,B-0869,KUUNNGUARSUUP QAAVA,2,ANTI,,3952,ILULISSAT
120,857,B-0857,KUUNNGUARSUUP QAAVA,3,B,,3952,ILULISSAT
120,863,B-0863,KUUNNGUARSUUP QAAVA,3,,,3952,ILULISSAT
120,862,B-0862,KUUNNGUARSUUP QAAVA,4,A,,3952,ILULISSAT
120,869,B-0869,KUUNNGUARSUUP QAAVA,4,B,,3952,ILULISSAT
120,858,B-0858,KUUNNGUARSUUP QAAVA,5,A,,3952,ILULISSAT
120,864,B-0864,KUUNNGUARSUUP QAAVA,5,,,3952,ILULISSAT
120,862,B-0862,KUUNNGUARSUUP QAAVA,6,B,,3952,ILULISSAT
120,868,B-0868,KUUNNGUARSUUP QAAVA,6,A,,3952,ILULISSAT
120,858,B-0858,KUUNNGUARSUUP QAAVA,7,B,,3952,ILULISSAT
120,865,B-0865,KUUNNGUARSUUP QAAVA,7,,,3952,ILULISSAT
120,860,B-0860,KUUNNGUARSUUP QAAVA,8,,,3952,ILULISSAT
120,860,B-0860,KUUNNGUARSUUP QAAVA,8,A,,3952,ILULISSAT
120,860,B-0860,KUUNNGUARSUUP QAAVA,8,ANTI,,3952,ILULISSAT
120,868,B-0868,KUUNNGUARSUUP QAAVA,8,B,,3952,ILULISSAT
120,859,B-0859,KUUNNGUARSUUP QAAVA,9,A,,3952,ILULISSAT
120,866,B-0866,KUUNNGUARSUUP QAAVA,9,A,,3952,ILULISSAT
120,861,B-0861,KUUNNGUARSUUP QAAVA,10,,,3952,ILULISSAT
120,867,B-0867,KUUNNGUARSUUP QAAVA,10,A,,3952,ILULISSAT
120,867,B-0867,KUUNNGUARSUUP QAAVA,10,ANTI,,3952,ILULISSAT
120,859,B-0859,KUUNNGUARSUUP QAAVA,11,B,,3952,ILULISSAT
120,866,B-0866,KUUNNGUARSUUP QAAVA,11,B,,3952,ILULISSAT
